x,y,xvel,yvel
-1716,2018,129,-513
-1714,2017,339,-555
-1713,2015,-12,-619
-1712,2013,280,-840
-1711,2010,-72,-839
-1710,2007,32,-692
-1710,2004,-129,-674
-1711,2000,-222,-645
-1713,1997,-578,-824
-1714,1995,-639,-470
-1717,1993,-465,-633
-1719,1991,-409,-255
-1721,1990,-421,-168
-1723,1990,-786,22
-1726,1990,-466,60
-1728,1990,-817,94
-1731,1991,-857,100
-1734,1991,-839,60
-1737,1992,-688,-104
-1741,1993,-880,-10
-1744,1994,-818,312
-1746,1995,-454,283
-1748,1997,-421,336
-1750,1999,-394,151
-1752,2001,-624,191
-1754,2003,-390,236
-1756,2006,-416,541
-1758,2009,-448,557
-1760,2011,-405,238
-1762,2014,-582,623
-1763,2017,-361,617
-1764,2020,-165,607
-1765,2023,-240,614
-1767,2027,-610,511
-1767,2030,-93,279
-1766,2031,-19,-60
-1765,2032,52,273
-1765,2034,-384,355
-1766,2034,-349,-519
-1766,2032,-23,-244
-1765,2031,-341,-138
-1766,2031,-237,64
-1767,2031,-252,123
-1768,2032,-354,331
-1769,2034,-160,372
-1769,2035,-303,-16
-1770,2036,-273,287
-1770,2036,87,272
-1769,2038,123,270
-1768,2039,-103,-7
-1767,2040,-41,84
-1766,2041,335,78
-1764,2041,328,60
-1763,2041,-11,-20
-1762,2043,-61,258
-1761,2043,35,-137
-1760,2042,264,-593
-1759,2041,-110,-185
-1758,2041,-265,-83
-1759,2042,-348,-11
-1759,2043,-150,55
-1761,2043,-554,-287
-1760,2043,272,13
-1759,2043,317,17
-1757,2043,-27,-82
-1756,2044,128,-328
-1755,2044,-79,101
-1753,2044,282,-281
-1752,2044,350,-326
-1750,2043,177,-147
-1748,2042,522,-527
-1745,2041,559,-632
-1742,2039,214,-421
-1740,2037,366,-390
-1738,2035,316,-404
-1737,2033,311,-501
-1735,2030,298,-482
-1735,2027,96,-738
-1734,2023,-300,-707
-1735,2020,-131,-719
-1736,2017,-220,-802
-1737,2014,-520,-494
-1738,2012,-584,-412
-1740,2010,-626,-627
-1742,2008,-421,-585
-1744,2007,-407,-563
-1747,2005,-428,-594
-1749,2003,-781,-633
-1752,2001,-804,-593
-1755,2000,-839,-555
-1758,1998,-895,-532
-1761,1997,-747,-564
-1764,1996,-871,-133
-1767,1995,-496,-318
-1769,1995,-401,-322
-1770,1995,39,82
-1770,1995,-380,52
-1771,1996,-136,122
-1772,1997,-165,-121
-1773,1997,-239,-118
-1774,1998,-534,116
-1775,1998,-525,77
-1777,1999,-531,45
-1778,1999,-227,13
-1779,1999,-239,-270
-1780,1999,-223,-280
-1781,1998,-224,-523
-1783,1997,-413,-327
-1784,1997,-254,6
-1785,1997,-530,92
-1787,1998,-134,-148
-1788,1997,-431,60
-1790,1998,-226,-32
-1791,2000,-175,287
-1792,2001,-152,362
-1792,2003,-166,213
-2050,2005,-249,144
-2050,2007,-355,235
-2051,2010,-303,248
-2051,2012,-258,528
-2051,2015,48,557
-2050,2018,-83,401
-2049,2022,-4,405
-1791,2025,260,512
-1790,2027,330,221
-1788,2030,146,203
-1786,2032,205,182
-1783,2034,255,378
-1781,2036,527,337
-1778,2037,592,330
-1775,2039,619,345
-1772,2041,235,-1
-1770,2042,513,155
-1767,2044,566,151
-1765,2046,140,312
-1763,2047,115,-563
-1763,2046,-347,33
-1764,2047,-195,-262
-1765,2047,-183,-9
-1766,2305,67,246
-1765,2307,320,180
-1763,2309,356,312
-1761,2310,173,-20
-1759,2311,214,-106
-1757,2312,218,67
-1754,2312,187,-272
-1753,2311,-12,-530
-1751,2310,317,-174
-1750,2309,313,-364
-1749,2309,-60,-285
-1748,2309,-350,61
-1748,2309,-266,-115
-1748,2310,64,-51
-1747,2311,85,-74
-1747,2312,92,-128
-1747,2312,11,108
-1746,2312,-74,-343
-1745,2312,108,-327
-1745,2311,83,-336
-1744,2311,76,-338
-1744,2311,72,-336
-1744,2310,33,-296
-1743,2310,-118,-374
-1743,2309,-114,-381
-1742,2309,126,-130
-1741,2308,120,-364
-1741,2308,-43,86
-1740,2308,-31,-155
-1738,2307,-41,-542
-1737,2305,-66,-619
-1737,2047,-70,-446
-1736,2044,86,-646
-1735,2041,8,-750
-1736,2037,-365,-1056
-1736,2033,-363,-688
-1737,2030,-230,-658
-1739,2027,-520,-816
-1740,2024,-520,-827
-1742,2021,-553,-474
-1743,2019,-578,-633
-1745,2018,-454,-518
-1748,2016,-777,-191
-1750,2016,-829,-376
-1753,2015,-833,-325
-1756,2015,-838,-301
-1759,2015,-670,-261
-1763,2015,-714,41
-1766,2015,-689,106
-1770,2016,-840,-121
-1772,2017,-817,-31
-1775,2018,-796,277
-1778,2020,-512,333
-1780,2022,-599,615
-1780,2025,16,-12
-1780,2026,-308,-25
-1781,2027,-230,-18
-1782,2028,-546,-11
-1784,2029,-635,-22
-1786,2030,-409,-42
-1788,2032,-420,-12
-1790,2033,-413,266
-1792,2034,-603,258
-2050,2036,-568,266
-2051,2037,-536,-1
-2053,2038,-241,-12
-2054,2039,-228,-43
-2055,2040,-610,99
-2057,2042,-631,153
-2059,2044,-514,169
-2060,2046,-198,358
-2061,2047,-277,-79
-2061,2304,103,-87
-2060,2305,-21,56
-2058,2305,-53,98
-2058,2306,-323,-10
-2060,2306,-352,-315
-2060,2305,20,-530
-2059,2304,-69,-534
-2058,2047,120,-232
-2059,2046,-143,91
-2060,2047,-196,-30
-2060,2304,-150,-83
-2061,2305,1,288
-2060,2306,-128,-3
-2059,2306,-40,66
-2058,2307,-38,-76
-2058,2308,-316,-19
-2057,2309,303,-30
-2055,2310,131,-78
-2053,2311,237,115
-2050,2311,551,72
-1791,2311,440,1
-1788,2311,481,-334
-1784,2311,480,-370
-1781,2310,581,-135
-1778,2309,575,-233
-1775,2308,567,-568
-1772,2306,549,-435
-1770,2304,144,-634
-1768,2046,306,-781
-1767,2043,-20,-814
-1766,2040,-56,-832
-1765,2037,-84,-837
-1764,2034,-98,-881
-1763,2031,90,-892
-1763,2028,52,-704
-1763,2024,-259,-698
-1763,2020,-329,-1045
-1764,2016,-381,-1058
-1764,2012,-164,-735
-1766,2009,-516,-649
-1767,2006,-187,-637
-1768,2004,-569,-775
-1770,2001,-634,-958
-1771,1997,-270,-612
-1771,1996,-202,-365
-1772,1996,-132,-352
-1773,1995,-601,-279
-1774,1995,-157,-272
-1775,1995,-298,13
-1775,1996,-79,-111
-1774,1996,260,-122
-1772,1997,365,-303
-1770,1996,323,-541
-1769,1995,-57,-202
-1768,1994,-117,-383
-1767,1993,-94,-193
-1767,1991,121,-571
-1767,1990,-147,-593
-1767,1988,-175,-533
-1768,1987,-329,-336
-1769,1987,-195,-155
-1770,1986,-540,-357
-1772,1985,-618,-363
-1774,1985,-635,-342
-1776,1985,-459,-355
-1778,1984,-826,-375
-1781,1984,-869,62
-1784,1984,-825,81
-1787,1985,-824,-99
-1789,1985,-807,-69
-1792,1987,-459,220
-2049,1989,-150,-10
-2049,1990,-269,-117
-2050,1991,-163,-104
-2051,1991,-523,-102
-2053,1992,-608,-54
-2054,1993,-633,-93
-2056,1994,-407,-38
-2058,1995,-627,-51
-2060,1996,-413,-24
-2062,1998,-635,146
-2064,2000,-443,348
-2067,2001,-780,-35
-2069,2002,-393,20
-2070,2002,-548,-272
-2070,2002,-100,-366
-2069,2001,-5,-183
-2069,2000,-166,-276
-2071,2001,-438,111
-2073,2002,-248,281
-2074,2003,-517,119
-2075,2004,-183,293
-2076,2006,-134,-9
-2077,2007,-348,137
-2077,2009,-280,201
-2077,2012,21,433
-2077,2015,-120,586
-2076,2018,-88,231
-2075,2020,-26,179
-2073,2022,339,174
-2071,2025,214,192
-2069,2027,560,337
-2066,2028,543,291
-2063,2029,255,-51
-2060,2030,618,115
-2057,2031,455,7
-2053,2030,449,-357
-2050,2030,422,-174
-1790,2028,404,-222
-1787,2027,547,-237
-1784,2026,547,-576
-1782,2024,349,-627
-1781,2022,109,-497
-1782,2019,-230,-858
-1783,2016,-600,-721
-1784,2013,-181,-800
-1785,2011,-298,-606
-1785,2007,-282,-1109
-1785,2003,3,-1103
-1784,1999,37,-891
-1784,1997,120,-579
-1783,1995,-104,-784
-1782,1992,-64,-807
-1781,1990,-110,-488
-1781,1987,114,-808
-1780,1984,100,-818
-1780,1981,76,-866
-1780,1978,-279,-1042
-1779,1974,47,-645
-1779,1972,71,-592
-1778,1972,-36,56
-1777,1972,341,-134
-1775,1970,15,-412
-1776,1968,-153,-397
-1777,1967,-516,-589
-1778,1965,-569,-246
-1780,1964,-586,-183
-1782,1963,-570,-149
-1783,1963,-552,-131
-1785,1962,-558,-149
-1786,1961,-286,-331
-1787,1961,-401,-144
-1790,1960,-885,-152
-2049,1959,-655,-356
-2053,1959,-676,-356
-2056,1958,-1059,-281
-2060,1958,-730,-306
-2064,1958,-1059,38
-2068,1959,-788,-8
-2070,1960,-550,-54
-2071,1961,-133,68
-2071,1961,-358,100
-2071,1962,-191,113
-2073,1962,-538,107
-2074,1963,-622,-120
-2076,1964,-458,-71
-2078,1965,-412,-33
-2080,1966,-631,-5
-2082,1967,-569,260
-2084,1969,-534,-7
-2085,1970,-547,260
-2086,1971,-215,-76
-2088,1973,-538,214
-2089,1975,-228,193
-2090,1977,-172,216
-2091,1980,-205,558
-2091,1982,-374,165
-2092,1985,-181,593
-2093,1987,-288,217
-2093,1990,-258,428
-2093,1994,-272,788
-2093,1997,59,608
-2092,2000,110,559
-2091,2003,-89,539
-2090,2005,-33,549
-2089,2008,294,389
-2088,2012,315,617
-2086,2015,137,530
-2083,2016,532,-47
-2081,2017,-10,-261
-2080,2017,269,94
-2079,2018,318,-21
-2077,2019,172,287
-2074,2021,194,344
-2072,2022,186,314
-2070,2024,174,316
-2068,2025,174,294
-2066,2027,159,276
-2064,2028,153,259
-2062,2030,171,272
-2060,2031,151,273
-2058,2033,148,522
-2056,2035,364,362
-2054,2037,331,305
-2053,2038,-112,-91
-2052,2039,73,342
-2052,2041,43,-130
-2051,2041,-37,108
-2050,2041,-46,89
-2049,2042,-52,77
-2049,2042,-330,-40
-2050,2044,-372,324
-2050,2045,16,-123
-2050,2045,-268,-329
-2050,2044,-380,-485
-2050,2043,-154,-354
-2051,2043,-376,86
-2052,2043,-223,-297
-2053,2042,-164,-137
-2053,2040,79,-778
-2052,2037,27,-468
-2052,2035,93,-434
-2052,2033,54,-503
-2052,2031,-260,-598
-2052,2029,-286,-421
-2052,2027,-324,-500
-2052,2024,-384,-869
-2053,2021,-244,-841
-2055,2018,-196,-467
-2056,2016,-553,-568
-2058,2014,-474,-576
-2061,2013,-444,-189
-2063,2013,-397,-264
-2064,2013,-393,44
-2066,2013,-444,101
-2069,2014,-468,-119
-2071,2014,-780,-123
-2074,2015,-811,-87
-2077,2016,-816,-50
-2080,2017,-811,-59
-2082,2018,-794,-75
-2085,2019,-823,-39
-2088,2020,-848,264
-2091,2022,-498,301
-2093,2023,-465,355
-2096,2025,-485,186
-2098,2028,-578,412
-2099,2031,-198,577
-2100,2033,-312,331
-2100,2035,-134,268
-2102,2036,-877,145
-2105,2039,-427,515
-2106,2041,-373,351
-2107,2042,-143,292
-2108,2044,-316,-32
-2108,2043,-172,-321
-2109,2044,-193,325
-2110,2046,-172,278
-2111,2047,-155,285
-2112,2305,-135,302
-2112,2305,-141,-120
-2113,2306,-303,345
-2113,2308,-275,318
-2113,2309,76,-115
-2112,2310,96,-43
-2113,2311,-145,-117
-2113,2312,127,-280
-2112,2312,104,-21
-2112,2313,-102,-5
-2111,2315,-62,-17
-2110,2316,135,293
-2107,2317,336,-91
-2105,2318,529,-105
-2102,2318,559,98
-2100,2319,537,96
-2096,2319,444,35
-2093,2319,600,88
-2089,2319,489,-307
-2086,2319,607,-371
-2083,2318,551,-174
-2081,2317,530,-233
-2078,2316,251,-562
-2075,2314,219,-586
-2073,2312,185,-613
-2071,2310,161,-419
-2069,2308,287,-689
-2067,2304,-91,-660
-2067,2046,125,-401
-2066,2044,279,-388
-2065,2042,312,-390
-2063,2040,-68,-246
-2062,2039,-22,-842
-2061,2035,292,-681
-2060,2032,-67,-873
-2059,2029,-100,-834
-2058,2026,-97,-875
-2057,2022,69,-1062
-2057,2018,-319,-1147
-2058,2014,-353,-1063
-2059,2010,-180,-737
-2059,2007,-234,-854
-2061,2005,-355,-555
-2061,2003,-153,-179
-2062,2003,-352,-260
-2063,2003,-209,-220
-2064,2001,-519,-564
-2066,2000,-386,-519
-2068,1998,-404,-522
-2070,1997,-395,-218
-2071,1996,-636,-192
-2073,1995,-625,-142
-2075,1995,-415,-367
-2078,1994,-725,-379
-2081,1994,-887,-308
-2085,1994,-860,-314
-2088,1993,-753,0
-2091,1993,-744,-275
-2095,1993,-686,47
-2098,1994,-783,304
-2101,1995,-634,-79
-2102,1996,-262,116
-2102,1996,-269,0
-2102,1996,-358,83
-2103,1997,-255,108
-2104,1997,-577,100
-2106,1998,-413,-88
-2108,1999,-399,-127
-2110,1999,-408,-73
-2112,2000,-635,-45
-2114,2002,-581,-17
-2116,2003,-615,288
-2117,2004,-207,-18
-2118,2005,-232,149
-2119,2007,-184,184
-2120,2010,-152,183
-2120,2012,-347,571
-2121,2015,-274,437
-2121,2018,-287,487
-2121,2022,80,495
-2120,2026,-119,397
-2120,2029,-80,509
-2119,2033,-36,464
-2118,2036,-10,431
-2116,2040,-13,548
-2115,2042,369,538
-2113,2045,191,543
-2110,2047,486,294
-2106,2305,441,104
-2104,2304,351,-338
-2102,2305,229,-105
-2099,2306,516,285
-2097,2308,555,150
-2094,2309,606,350
-2091,2311,561,313
-2088,2312,533,277
-2086,2314,536,135
-2083,2316,619,259
-2080,2317,193,113
-2077,2317,530,52
-2076,2316,156,-172
-2075,2315,281,-132
-2073,2315,262,-138
-2072,2314,274,-153
-2071,2313,-6,-164
-2069,2312,303,-149
-2068,2312,271,-353
-2066,2311,296,-316
-2065,2311,277,-278
-2063,2311,288,25
-2062,2311,292,26
-2061,2312,-30,261
-2059,2313,212,5
-2058,2313,270,-321
-2056,2312,283,-183
-2055,2311,-13,-228
-2054,2310,-71,81
-2052,2310,263,-524
-2051,2308,-82,-525
-2050,2306,-71,-447
-2049,2304,-99,-486
-1792,2046,-51,-536
-1792,2044,105,-848
-1791,2040,-268,-740
-1792,2037,-381,-742
-1792,2033,-165,-851
-2050,2030,-241,-671
-2051,2027,-571,-871
-2053,2024,-441,-820
-2055,2022,-462,-602
-2057,2020,-793,-560
-2060,2019,-852,-197
-2063,2018,-864,-370
-2066,2018,-873,-284
-2069,2018,-853,32
-2072,2018,-645,84
-2075,2018,-422,-277
-2077,2018,-688,-283
-2081,2018,-741,-299
-2084,2018,-896,-330
-2087,2017,-857,-139
-2090,2016,-858,-241
-2093,2015,-854,-153
-2096,2015,-401,-342
-2098,2014,-634,-305
-2100,2014,-579,-275
-2102,2014,-550,23
-2103,2015,-549,92
-2105,2015,-559,-106
-2106,2016,-611,-45
-2108,2017,-639,-32
-2109,2018,-238,264
-2110,2019,-152,125
-2111,2020,-217,-101
-2112,2021,-204,-86
-2114,2022,-220,-75
-2115,2023,-545,-54
-2116,2024,-246,-93
-2117,2025,-517,357
-2119,2027,-194,161
-2119,2029,-150,187
-2120,2031,-213,-16
-2121,2033,-342,564
-2122,2035,-321,544
-2122,2038,-257,596
-2122,2041,77,610
-2121,2044,-83,471
-2120,2304,-17,436
-2119,2308,301,416
-2117,2310,305,518
-2115,2313,380,236
-2113,2315,193,221
-2111,2318,207,167
-2109,2319,401,-52
-2105,2320,534,25
-2103,2320,353,-261
-2101,2320,383,24
-2098,2321,774,-105
-2093,2321,755,-124
-2089,2322,895,72
-2085,2322,801,40
-2080,2322,847,-304
-2077,2322,541,-351
-2076,2322,-112,-15
-2075,2323,-52,-63
-2074,2324,-9,-83
-2073,2324,376,-199
-2071,2323,372,-256
-2069,2322,-39,-281
-2067,2322,274,-275
-2066,2322,341,-269
-2065,2322,263,-89
-2063,2323,281,-85
-2062,2323,-19,-312
-2060,2323,-28,-348
-2059,2322,-25,-132
-2058,2322,-55,93
-2057,2322,296,-238
-2055,2321,-45,-563
-2055,2319,-90,-430
-2054,2317,106,-452
-2053,2315,-43,-539
-2052,2312,-106,-841
-2052,2308,-290,-743
-2053,2305,-159,-744
-2053,2045,-187,-848
-2055,2042,-517,-692
-2056,2039,-619,-857
-2058,2036,-471,-803
-2061,2034,-498,-591
-2063,2033,-815,-236
-2066,2032,-859,-131
-2069,2031,-641,-307
-2072,2031,-890,20
-2076,2031,-852,63
-2079,2032,-890,113
-2081,2032,-790,120
-2084,2033,-868,-102
-2087,2034,-872,-96
-2090,2035,-871,-59
-2093,2036,-852,-37
-2097,2037,-677,228
-2099,2039,-423,278
-2101,2040,-286,273
-2101,2041,-208,-63
-2102,2042,-521,93
-2104,2042,-556,75
-2105,2043,-566,65
-2107,2043,-561,-275
-2108,2043,-528,-298
-2110,2042,-574,-288
-2111,2043,-630,-81
-2114,2044,-500,61
-2116,2044,-626,1
-2118,2044,-633,-307
-2119,2043,-590,-339
-2120,2042,-305,-251
-2121,2041,-256,-620
-2123,2039,-565,-530
-2125,2039,-538,22
-2126,2039,-535,61
-2127,2039,-553,-307
-2129,2040,-583,270
-2131,2041,-169,-34
-2131,2042,-140,337
-2132,2044,-348,347
-2133,2046,-224,-25
-2134,2304,-155,544
-2134,2307,2,419
-2134,2310,-115,425
-2133,2313,-62,551
-2132,2316,275,588
-2130,2319,334,547
-2128,2322,179,516
-2126,2324,232,-78
-2123,2324,536,53
-2121,2324,194,-331
-2118,2324,601,-296
-2115,2324,615,6
-2112,2324,547,97
-2110,2325,542,-54
-2107,2326,199,-26
-2105,2327,602,291
-2101,2329,800,309
-2097,2330,449,-55
-2094,2331,537,-125
-2090,2331,502,-276
-2088,2331,512,100
-2086,2332,-49,-106
-2085,2332,89,-98
-2085,2333,55,-105
-2085,2334,39,71
-2084,2335,-114,-88
-2083,2335,-2,-75
-2082,2336,279,-82
-2080,2337,338,-121
-2079,2338,220,-40
-2076,2339,198,-125
-2074,2338,179,-380
-2072,2338,95,-316
-2071,2337,-78,-145
-2070,2336,-58,-238
-2069,2335,-64,-253
-2069,2334,-70,-248
-2068,2332,-76,-245
-2067,2331,-75,-254
-2066,2330,-59,-514
-2065,2329,-26,-514
-2063,2327,282,-533
-2062,2326,301,-515
-2060,2325,314,-520
-2059,2323,361,-586
-2057,2321,-22,-492
-2056,2319,-41,-510
-2055,2316,-109,-855
-2055,2314,103,-775
-2054,2311,-49,-239
-2053,2309,-90,-836
-2053,2306,-275,-732
-2053,2046,-166,-1033
-2054,2042,-196,-885
-2055,2039,-251,-816
-2057,2037,-541,-781
-2058,2034,-630,-477
-2060,2032,-439,-419
-2063,2030,-493,-609
-2065,2028,-509,-555
-2068,2027,-848,-576
-2071,2026,-1033,-369
-2075,2025,-852,-278
-2078,2025,-476,-330
-2080,2025,-450,-330
-2083,2024,-704,-354
-2087,2023,-939,-145
-2091,2023,-1073,30
-2095,2024,-1049,-7
-2099,2025,-863,-100
-2101,2025,-632,4
-2103,2025,-534,-312
-2104,2025,-251,-332
-2105,2024,-535,-360
-2106,2024,-342,-129
-2107,2023,-545,-179
-2109,2022,-578,-146
-2110,2022,-559,-349
-2112,2021,-542,-301
-2113,2021,-555,-377
-2115,2020,-583,-360
-2117,2021,-570,63
-2118,2021,-376,52
-2119,2022,-228,-80
-2120,2022,-182,-321
-2122,2022,-564,317
-2123,2024,-149,-18
-2123,2025,-148,327
-2124,2027,-131,358
-2125,2029,-138,524
-2125,2030,-384,138
-2126,2033,-306,614
-2126,2036,46,399
-2125,2040,116,589
-2125,2043,117,576
-2124,2046,-17,426
-2122,2305,306,396
-2121,2308,313,544
-2119,2311,378,228
-2117,2313,163,188
-2115,2315,171,140
-2112,2317,193,363
-2110,2319,585,363
-2107,2321,605,292
-2104,2322,384,263
-2100,2324,419,-13
-2097,2325,461,269
-2093,2326,469,262
-2089,2328,495,356
-2086,2329,521,-19
-2086,2329,-316,-590
-2086,2327,-349,-623
-2086,2325,16,-543
-2086,2325,22,127
-2087,2326,-383,256
-2088,2328,-338,-269
-2089,2329,-149,92
-2089,2329,-142,-73
-2090,2331,-374,160
-2090,2333,-294,163
-2090,2335,88,196
-2089,2337,237,303
-2087,2338,134,107
-2085,2338,-49,59
-2085,2338,84,75
-2083,2339,322,43
-2082,2338,-138,-283
-2082,2338,125,-338
-2081,2338,37,-350
-2081,2337,86,-178
-2080,2336,84,-285
-2080,2336,-117,-545
-2079,2334,120,-605
-2079,2332,104,-424
-2078,2330,116,-787
-2077,2328,57,-494
-2077,2325,-287,-722
-2078,2321,-183,-755
-2079,2318,-226,-684
-2080,2314,-248,-670
-2081,2311,-542,-884
-2083,2308,-420,-816
-2085,2306,-478,-630
-2088,2304,-791,-547
-2091,2047,-836,-193
-2094,2046,-863,-368
-2097,2046,-859,-266
-2100,2046,-869,38
-2103,2046,-842,68
-2106,2047,-820,55
-2109,2047,-856,71
-2112,2304,-892,127
-2115,2304,-862,-86
-2118,2305,-869,-39
-2121,2307,-895,222
-2124,2309,-409,304
-2125,2310,17,284
-2125,2310,-354,-90
-2126,2311,-230,114
-2128,2312,-523,102
-2129,2312,-581,90
-2131,2313,-572,84
-2132,2313,-573,-299
-2134,2312,-544,-336
-2135,2312,-353,-205
-2137,2311,-800,0
-2140,2312,-608,-72
-2141,2313,-241,-24
-2142,2314,-179,-22
-2143,2316,-194,265
-2144,2316,71,-108
-2144,2318,-263,346
-2144,2319,-599,128
-2147,2321,-452,339
-2149,2322,-11,-262
-2148,2322,302,-348
-2146,2322,296,-362
-2145,2321,80,40
-2145,2323,-375,178
-2146,2324,-134,261
-2146,2326,-355,-62
-2147,2327,79,316
-2146,2328,112,361
-2146,2330,-66,129
-2145,2332,-13,376
-2143,2334,157,235
-2141,2336,156,-19
-2139,2337,235,17
-2137,2337,359,19
-2135,2337,203,-257
-2132,2337,428,-326
-2129,2337,455,-376
-2125,2336,417,-161
-2122,2335,588,-232
-2119,2334,390,-619
-2116,2332,595,-403
-2113,2330,567,-484
-2110,2327,196,-782
-2109,2324,321,-814
-2107,2321,267,-871
-2106,2318,-77,-876
-2105,2315,-116,-889
-2105,2312,99,-892
-2104,2309,74,-862
-2104,2305,21,-876
-2104,2046,-281,-664
-2104,2043,-319,-700
-2104,2039,-322,-691
-2105,2036,-326,-708
-2105,2032,-309,-717
-2106,2028,-351,-706
-2106,2026,7,-478
-2106,2024,-119,-250
-2105,2023,-87,-208
-2104,2022,-75,-217
-2103,2021,-73,-244
-2102,2020,80,-371
-2102,2019,59,-514
-2102,2017,36,-255
-2101,2016,-96,-368
-2100,2015,-52,-598
-2100,2013,-112,-583
-2099,2012,-383,-588
-2100,2010,-164,-535
-2101,2009,-151,-372
-2102,2009,-569,-179
-2104,2008,-571,-147
-2105,2007,-561,-370
-2107,2007,-575,-364
-2108,2006,59,-324
-2109,2005,-617,-366
-2110,2005,-469,-131
-2113,2004,-851,-358
-2116,2004,-653,-306
-2120,2003,-845,-358
-2123,2003,-708,-267
-2127,2003,-741,53
-2130,2004,-863,75
-2132,2005,-619,-64
-2133,2006,-259,-68
-2133,2007,-263,102
-2134,2007,-151,-88
-2135,2008,-541,-86
-2136,2009,-606,-45
-2138,2010,-394,289
-2140,2012,-422,169
-2142,2014,-192,289
-2143,2016,-187,203
-2144,2019,-151,545
-2144,2021,-382,569
-2145,2024,-303,628
-2145,2027,-327,531
-2145,2031,44,470
-2145,2034,117,396
-2144,2037,-58,636
-2143,2040,-77,619
-2142,2043,-62,577
-2141,2046,-49,519
-2140,2305,276,237
-2138,2307,341,546
-2136,2310,372,567
-2134,2313,157,627
-2131,2316,405,241
-2129,2317,326,-105
-2127,2318,378,-93
-2126,2319,305,300
-2124,2321,-25,370
-2123,2323,306,161
-2121,2325,290,377
-2120,2326,281,315
-2119,2328,-62,369
-2118,2330,-73,330
-2117,2332,-12,371
-2116,2334,-12,139
-2114,2336,-70,197
-2113,2338,312,540
-2111,2340,-99,298
-2111,2342,-22,-9
-2109,2343,267,-69
-2108,2344,-280,-64
-2108,2345,-107,335
-2107,2345,-262,-189
-2106,2345,-15,62
-2105,2346,-44,57
-2104,2346,-128,8
-2103,2346,275,-101
-2102,2347,360,18
-2100,2347,316,-273
-2099,2347,311,-328
-2097,2346,104,-345
-2096,2345,261,-229
-2095,2344,-62,-225
-2094,2343,-109,-612
-2094,2341,101,-399
-2093,2339,-76,-350
-2092,2338,111,-807
-2092,2334,-273,-688
-2093,2331,-214,-747
-2094,2327,-226,-832
-2095,2325,-549,-880
-2097,2321,-546,-831
-2098,2319,-640,-792
-2100,2317,-429,-574
-2103,2315,-507,-244
-2105,2314,-832,-370
-2108,2314,-875,-285
-2111,2314,-853,30
-2114,2314,-814,57
-2117,2315,-867,110
-2120,2315,-798,120
-2122,2316,-429,123
-2125,2317,-719,-98
-2129,2317,-712,115
-2132,2318,-859,13
-2135,2317,-500,-337
-2137,2317,-504,-322
-2140,2317,-468,-325
-2141,2317,-430,54
-2143,2318,-570,89
-2145,2318,-242,120
-2146,2319,-197,120
-2147,2319,-200,-84
-2147,2321,-219,266
-2149,2322,-544,270
-2150,2323,-571,279
-2151,2324,-272,-323
-2152,2325,-203,-112
-2153,2326,-234,-62
-2155,2327,-244,-55
-2156,2328,-256,-40
-2157,2329,-519,327
-2158,2330,-222,327
-2159,2332,-182,189
-2160,2334,-136,196
-2161,2337,-362,197
-2162,2338,-229,342
-2162,2340,-308,386
-2162,2344,-40,567
-2161,2346,264,324
-2160,2347,123,-61
-2159,2348,-84,-120
-2158,2348,-8,-70
-2157,2349,288,-62
-2155,2350,128,-83
-2153,2351,238,-96
-2151,2352,190,22
-2148,2352,419,110
-2144,2352,771,73
-2141,2353,428,41
-2138,2353,235,90
-2134,2353,476,13
-2130,2353,776,-328
-2127,2352,421,-373
-2123,2352,412,-191
-2120,2350,636,-241
-2118,2348,175,-846
-2116,2346,67,-391
-2116,2344,-284,-196
-2116,2343,57,-216
-2115,2342,369,-392
-2113,2340,238,-550
-2110,2339,187,-516
-2108,2337,220,-567
-2106,2336,191,-571
-2104,2334,185,-598
-2102,2332,339,-458
-2101,2330,-107,-637
-2100,2328,-66,-805
-2099,2325,116,-811
-2098,2322,90,-506
-2098,2319,93,-675
-2098,2316,32,-1047
-2098,2312,42,-701
-2098,2308,-356,-1088
-2099,2304,-368,-850
-2099,2045,-164,-385
-2100,2044,-626,-424
-2102,2040,-382,-875
-2102,2038,86,-130
-2102,2038,-276,52
-2102,2038,10,52
-2102,2038,80,-270
-2101,2038,-50,-342
-2100,2038,353,-227
-2098,2037,171,87
-2095,2036,250,-439
-2094,2032,-64,-716
-2093,2029,49,-824
-2093,2027,39,-624
-2094,2025,71,-145
-2093,2024,-323,-590
-2095,2023,-138,18
-2096,2023,-606,-367
-2098,2022,-621,-326
-2100,2022,-246,-139
-2103,2022,-879,120
-2106,2023,-447,105
-2108,2023,-635,-117
-2109,2024,-580,312
-2111,2026,-617,132
-2113,2028,-594,232
-2114,2031,-198,622
-2115,2034,-148,209
-2116,2036,-370,528
-2116,2039,-287,401
-2116,2042,35,433
-2116,2046,100,439
-2115,2305,110,252
-2114,2307,-57,245
-2113,2310,288,215
-2112,2312,341,215
-2110,2314,148,219
-2108,2317,197,516
-2105,2319,230,517
-2103,2322,234,513
-2100,2325,227,536
-2098,2328,349,831
-2097,2331,-81,615
-2096,2333,106,-33
-2096,2334,81,-96
-2095,2335,74,-101
-2095,2335,56,60
-2095,2336,28,270
-2095,2338,5,-103
-2095,2338,-321,-112
-2096,2339,-583,-313
-2098,2338,-194,-551
-2099,2336,-135,-394
-2099,2334,-161,-354
-2100,2335,-285,175
-2100,2338,34,380
-2100,2339,-279,-10
